episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
4660,233000,1032.8,39.999,-30.962,-0.0010,-0.0007,-0.0007,0.1402,1.3619,1.4558,0.0001
4680,234000,1036.9,54.316,-32.314,-0.0020,-0.0005,-0.0007,0.2498,1.3629,1.4526,-0.0002
4700,235000,1041.1,38.283,-25.401,-0.0022,-0.0009,-0.0010,0.1355,1.3418,1.4519,-0.0001
4720,236000,1045.3,42.520,-31.200,-0.0013,-0.0008,-0.0010,0.2252,1.3461,1.4595,0.0005
4740,237000,1049.4,44.727,-32.537,-0.0018,-0.0009,-0.0008,0.2708,1.3515,1.4738,-0.0000
4760,238000,1053.6,41.192,-35.182,-0.0020,-0.0005,-0.0011,0.2240,1.3465,1.4750,0.0003
4780,239000,1057.7,37.323,-35.495,-0.0020,-0.0008,-0.0014,0.2106,1.3740,1.4734,0.0004
4800,,,,,,,,,,,
4800,240000,1063.6,48.647,-28.987,-0.0021,-0.0006,-0.0013,0.2345,1.3739,1.4601,0.0002
4820,241000,1067.7,58.418,-32.171,-0.0021,-0.0010,-0.0002,0.2627,1.3561,1.4784,-0.0001
4840,242000,1071.9,39.039,-25.243,-0.0017,-0.0007,-0.0008,0.2152,1.3641,1.4738,-0.0000
4860,243000,1076.1,39.137,-35.114,-0.0021,-0.0009,-0.0015,0.2617,1.3638,1.4776,-0.0001
4880,244000,1080.2,43.953,-31.400,-0.0020,-0.0009,-0.0017,0.1654,1.3365,1.4744,0.0005
4900,245000,1084.4,40.573,-24.974,-0.0027,-0.0005,-0.0007,0.1839,1.3612,1.4695,0.0001
4920,246000,1088.7,46.792,-30.279,-0.0026,-0.0005,-0.0012,0.1412,1.3429,1.4689,0.0001
4940,247000,1092.9,63.238,-39.789,-0.0024,-0.0009,-0.0016,0.2310,1.3620,1.4432,0.0003
4960,248000,1097.0,62.577,-35.291,-0.0020,-0.0009,-0.0010,0.3206,1.3553,1.4561,0.0005
4980,249000,1101.2,35.623,-26.219,-0.0023,-0.0008,-0.0020,0.2537,1.3446,1.4479,0.0000
5000,,,,,,,,,,,
5000,250000,1107.1,46.103,-30.118,-0.0021,-0.0005,-0.0008,0.2468,1.3700,1.4472,-0.0000
5020,251000,1111.1,41.630,-28.126,-0.0020,-0.0007,-0.0014,0.2413,1.3167,1.4549,-0.0001
5040,252000,1115.4,43.742,-33.464,-0.0019,-0.0011,-0.0011,0.2606,1.3346,1.4464,0.0004
5060,253000,1119.6,31.619,-30.547,-0.0019,-0.0008,-0.0007,0.1424,1.3410,1.4531,0.0003
5080,254000,1123.9,36.731,-25.952,-0.0026,-0.0007,-0.0006,0.1596,1.3629,1.4685,0.0005
5100,255000,1128.1,37.968,-23.256,-0.0027,-0.0006,-0.0008,0.2080,1.3786,1.4559,0.0001
5120,256000,1132.2,35.342,-20.080,-0.0024,-0.0009,-0.0008,0.1874,1.3646,1.4593,-0.0002
5140,257000,1136.5,38.991,-24.385,-0.0026,-0.0008,-0.0009,0.1779,1.3656,1.4599,0.0003
5160,258000,1140.6,47.942,-28.905,-0.0017,-0.0009,-0.0012,0.2332,1.3666,1.4535,0.0002
5180,259000,1144.7,48.393,-30.884,-0.0025,-0.0009,-0.0007,0.2687,1.3454,1.4408,0.0001
5200,,,,,,,,,,,
5200,260000,1150.5,35.566,-28.506,-0.0018,-0.0006,-0.0004,0.2525,1.3422,1.4437,0.0001
5220,261000,1154.6,46.075,-32.645,-0.0020,-0.0009,-0.0011,0.2600,1.3371,1.4581,0.0007
5240,262000,1158.8,44.651,-32.914,-0.0023,-0.0008,-0.0007,0.3157,1.3272,1.4447,0.0002
5260,263000,1162.9,48.417,-29.677,-0.0034,-0.0006,-0.0009,0.2446,1.3424,1.4691,0.0004
5280,264000,1167.0,42.111,-31.456,-0.0019,-0.0006,-0.0012,0.2020,1.3396,1.4531,0.0001
5300,265000,1171.2,52.270,-29.555,-0.0036,-0.0009,-0.0009,0.2276,1.3243,1.4592,-0.0002
5320,266000,1175.4,46.703,-31.761,-0.0018,-0.0006,-0.0006,0.2137,1.3686,1.4634,0.0002
5340,267000,1179.5,54.564,-37.266,-0.0020,-0.0005,-0.0009,0.2867,1.3578,1.4637,0.0000
5360,268000,1183.7,40.826,-24.461,-0.0018,-0.0007,-0.0006,0.2096,1.3715,1.4764,0.0001
5380,269000,1187.8,43.763,-39.246,-0.0024,-0.0005,-0.0011,0.2324,1.3462,1.4732,-0.0002
5400,,,,,,,,,,,
5400,270000,1193.8,42.862,-26.906,-0.0017,-0.0007,-0.0013,0.1970,1.3647,1.4679,0.0004
5420,271000,1197.9,37.204,-28.722,-0.0025,-0.0009,-0.0021,0.1526,1.3394,1.4732,0.0005
5440,272000,1202.2,49.030,-31.151,-0.0021,-0.0008,-0.0009,0.2086,1.3404,1.4626,-0.0002
5460,273000,1206.2,36.990,-33.532,-0.0020,-0.0009,-0.0012,0.2036,1.3389,1.4706,-0.0002
5480,274000,1210.5,59.568,-34.938,-0.0022,-0.0004,-0.0014,0.3256,1.3271,1.4667,-0.0001
5500,275000,1214.7,41.945,-30.031,-0.0020,-0.0006,-0.0016,0.1892,1.3490,1.4758,-0.0000
5520,276000,1218.8,46.514,-29.407,-0.0026,-0.0005,-0.0011,0.2799,1.3652,1.4739,0.0001
5540,277000,1223.1,43.263,-28.125,-0.0022,-0.0010,-0.0010,0.1765,1.3448,1.4822,0.0001
5560,278000,1227.2,38.203,-33.492,-0.0024,-0.0010,-0.0011,0.1980,1.3578,1.4703,0.0001
5580,279000,1231.3,42.815,-28.479,-0.0017,-0.0006,-0.0011,0.2000,1.3600,1.4834,-0.0000
5600,,,,,,,,,,,
5600,280000,1237.2,32.370,-23.997,-0.0025,-0.0009,-0.0010,0.2531,1.3552,1.4586,0.0004
5620,281000,1241.3,45.237,-30.996,-0.0024,-0.0004,-0.0011,0.2736,1.3241,1.4672,-0.0000
5640,282000,1245.4,40.327,-30.713,-0.0023,-0.0007,-0.0019,0.1519,1.3472,1.4602,-0.0000
5660,283000,1249.6,55.759,-31.934,-0.0015,-0.0003,-0.0010,0.2721,1.3445,1.4669,-0.0002
5680,284000,1253.7,40.141,-22.343,-0.0024,-0.0007,-0.0015,0.2128,1.3651,1.4664,-0.0001
5700,285000,1258.0,40.703,-30.259,-0.0018,-0.0006,-0.0013,0.1988,1.3640,1.4739,0.0002
5720,286000,1262.2,37.384,-34.293,-0.0022,-0.0012,-0.0011,0.2535,1.3288,1.4683,0.0003
5740,287000,1266.4,35.249,-45.399,-0.0017,-0.0008,-0.0038,0.1606,1.3245,1.4420,0.0003
5760,288000,1270.6,50.805,-31.443,-0.0020,-0.0009,-0.0006,0.1998,1.3396,1.4709,0.0002
5780,289000,1274.9,58.011,-34.923,-0.0014,-0.0004,-0.0010,0.4878,1.3310,1.4719,0.0005
5800,,,,,,,,,,,
5800,290000,1280.9,52.049,-31.353,-0.0018,-0.0007,-0.0007,0.2653,1.3269,1.4671,0.0005
5820,291000,1284.9,46.583,-32.850,-0.0019,-0.0005,-0.0007,0.3552,1.3292,1.4624,0.0001
5840,292000,1289.0,39.368,-29.019,-0.0023,-0.0008,-0.0013,0.1747,1.3153,1.4565,-0.0001
5860,293000,1293.2,49.077,-34.906,-0.0019,-0.0011,-0.0011,0.3209,1.3370,1.4697,-0.0001
5880,294000,1297.4,34.308,-31.989,-0.0018,-0.0008,-0.0006,0.2529,1.3331,1.4699,-0.0005
5900,295000,1301.4,31.830,-31.440,-0.0024,-0.0006,-0.0008,0.1976,1.3463,1.4416,0.0003
5920,296000,1305.6,37.450,-25.006,-0.0017,-0.0008,-0.0004,0.2697,1.3244,1.4401,0.0002
5940,297000,1309.8,43.257,-27.302,-0.0025,-0.0004,-0.0009,0.2353,1.3374,1.4594,0.0002
5960,298000,1314.0,53.515,-39.746,-0.0016,-0.0008,-0.0008,0.4353,1.3295,1.4312,0.0001
5980,299000,1318.2,44.221,-32.882,-0.0021,-0.0014,-0.0021,0.1818,1.3234,1.4664,0.0009
6000,,,,,,,,,,,
6000,300000,1324.1,43.170,-30.740,-0.0019,-0.0005,-0.0015,0.1710,1.3673,1.4752,0.0001
