episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
3820,191000,1495.6,20.036,-34.527,-0.0023,-0.0016,-0.0008,0.0262,1.3221,1.3536,0.0003
3840,192000,1501.3,24.926,-32.307,-0.0028,-0.0007,-0.0023,0.0361,1.3471,1.3758,-0.0001
3860,193000,1507.1,26.005,-24.962,-0.0023,-0.0017,-0.0024,0.0330,1.3223,1.3646,-0.0004
3880,194000,1512.9,49.152,-31.674,-0.0028,-0.0011,-0.0006,0.0597,1.3634,1.3913,0.0003
3900,195000,1518.8,39.860,-25.330,-0.0020,-0.0013,-0.0011,0.0384,1.3364,1.4125,0.0002
3920,196000,1524.9,49.928,-27.799,-0.0019,-0.0008,-0.0014,0.0489,1.3445,1.4104,0.0000
3940,197000,1531.1,48.531,-30.697,-0.0022,-0.0010,-0.0020,0.0541,1.3289,1.4013,0.0006
3960,198000,1537.1,45.521,-28.199,-0.0028,-0.0014,-0.0015,0.0464,1.3272,1.4083,0.0007
3980,199000,1543.2,38.412,-30.673,-0.0027,-0.0005,-0.0015,0.0436,1.3452,1.4192,0.0005
4000,,,,,,,,,,,
4000,200000,1551.4,24.486,-25.880,-0.0031,-0.0012,-0.0038,0.0397,1.3181,1.4184,0.0003
4020,201000,1557.1,38.800,-25.965,-0.0020,-0.0004,-0.0033,0.0441,1.2912,1.3971,0.0004
4040,202000,1562.8,24.847,-15.874,-0.0039,-0.0006,-0.0017,0.0395,1.3051,1.3784,0.0001
4060,203000,1568.5,32.887,-23.162,-0.0025,-0.0010,-0.0018,0.0364,1.3335,1.3859,0.0004
4080,204000,1574.4,28.448,-21.258,-0.0026,-0.0011,-0.0036,0.0446,1.3226,1.3506,0.0003
4100,205000,1580.1,31.632,-18.028,-0.0021,-0.0010,-0.0019,0.0529,1.3508,1.3605,0.0006
4120,206000,1586.1,28.276,-21.685,-0.0025,-0.0009,-0.0011,0.0347,1.3538,1.3165,0.0002
4140,207000,1592.3,28.873,-20.635,-0.0030,-0.0008,-0.0014,0.0394,1.3637,1.2979,0.0003
4160,208000,1598.3,29.495,-34.252,-0.0018,-0.0013,-0.0011,0.0475,1.3546,1.3058,-0.0002
4180,209000,1604.2,38.631,-30.766,-0.0030,-0.0004,-0.0007,0.0763,1.3869,1.3367,0.0000
4200,,,,,,,,,,,
4200,210000,1612.2,33.991,-45.742,-0.0028,-0.0012,-0.0035,0.0342,1.3676,1.2821,0.0003
4220,211000,1617.8,48.308,-35.717,-0.0037,-0.0009,-0.0019,0.0506,1.3655,1.3162,0.0008
4240,212000,1623.8,52.039,-33.667,-0.0025,-0.0011,-0.0007,0.0538,1.3462,1.3198,-0.0004
4260,213000,1629.6,44.570,-27.216,-0.0029,-0.0007,-0.0014,0.0599,1.3587,1.3232,0.0001
4280,214000,1635.4,56.726,-31.392,-0.0030,-0.0008,-0.0022,0.0771,1.3618,1.3376,0.0002
4300,215000,1641.1,42.820,-27.855,-0.0016,-0.0012,-0.0024,0.0481,1.3414,1.3046,-0.0000
4320,216000,1647.1,36.499,-25.322,-0.0017,-0.0012,-0.0019,0.0455,1.3565,1.3087,-0.0001
4340,217000,1653.1,23.933,-23.876,-0.0034,-0.0008,-0.0009,0.0343,1.3594,1.3111,0.0005
4360,218000,1658.8,33.123,-20.488,-0.0015,-0.0004,-0.0011,0.0334,1.4082,1.3202,0.0002
4380,219000,1664.8,37.575,-24.352,-0.0017,-0.0010,-0.0011,0.0483,1.3948,1.3361,0.0008
4400,,,,,,,,,,,
4400,220000,1673.0,43.200,-24.005,-0.0022,-0.0008,-0.0026,0.0416,1.3889,1.3252,0.0005
4420,221000,1678.6,30.252,-24.411,-0.0032,-0.0008,-0.0019,0.0323,1.4123,1.3597,0.0003
